SK_ID_CURR, y_test_pred
101318,0.10352648854461374
101327,0.06579398656627607
101329,0.1429750185743459
101337,0.12172716747933071
101343,0.058695138351835124
101346,0.010505772920716194
101353,0.09158407145856012
101354,0.0017083454024645062
101355,0.1292634611890318
101356,0.10980498762485838
101362,0.09111536977479104
101368,0.07676919351860849
101374,0.14047525276967399
101380,0.08638372982174702
101383,0.06878452046378687
101399,0.09368158911354385
101412,0.0865820843778006
101426,0.0710492193129299
101427,0.16096506764752425
101428,0.027216965874013836
101434,0.0754211656356501
101449,0.02278772404659843
101465,0.1653360362690604
101467,0.12887573307314537
101472,0.017048986083468644
101478,0.0572749687293863
101497,0.14918673942754962
101504,-0.005377457373734407
101548,0.10558084264836592
101555,0.04155450074647006
101570,0.04575735618624252
101578,0.08088357863808676
101580,0.08268132377855102
101588,0.050618912171720765
101602,0.16315483725363783
101610,0.02773020842271652
101616,0.003989028790579843
101643,0.08427860752450173
101644,0.049782172854584236
101649,0.05003152555968054
101665,0.059627406545984016
101667,0.06377803899691574
101669,0.11985378798259741
101674,0.030144372968262445
101678,0.12890412659566894
101682,0.07766455257335159
101686,0.06738096659966462
101700,0.01308253782269228
101714,0.1465326037889173
101715,0.12683230022240477
101728,0.039973863322678986
101732,0.13505459644961365
101757,0.07334820098999593
101758,0.17049574661313296
101759,0.13518783200994933
101762,0.02641482158935951
101764,0.00636075226696077
101780,0.040074168327220286
101784,0.004384545398339851
101789,0.11886557774833895
101819,0.008766668141849246
101827,0.08856381324645816
101863,0.10374189964451153
101870,0.12723865745875748
101873,0.09407763726796632
101878,0.14353694356802116
101879,0.01885406619115442
101880,0.08260021294601809
101887,0.021521515421377924
101897,0.03059921546857649
101901,0.017008049349464087
101903,0.11125426350508363
101920,0.04919473523760813
101921,0.0760867055114092
101922,0.05237160962496093
101962,0.04490659026677499
102002,0.06675248698879574
102005,0.027956708859911604
102007,0.09448700869131386
102017,0.02111010221710171
102019,0.07365917834443501
102029,0.15813200696594396
102051,0.14512830616557917
102052,0.12631652026514917
102054,0.06881329907028051
102062,0.1840162087740415
102067,0.07455501781866918
102068,0.05489417310788161
102070,0.09596207745507063
102090,0.10081519186690444
102092,0.10325152826285489
102099,0.06561730867916066
102100,0.09163435507792467
102113,0.16137603963817443
102122,0.03820064307337176
102123,0.12386592252525952
102125,0.056067091375006914
102126,0.045898165251287565
102147,0.03610736018374355
102151,0.16724994089569656
102158,0.0662961468294247
102159,0.05340424908708845
102162,0.1565174955118465
102165,0.12817528444607046
102166,0.08099090611764578
102174,0.08602815315329407
102193,0.11427003244937661
102198,0.03984360731078488
102205,0.021704986377504024
102206,0.035530492747127114
102218,0.01586762714554287
102221,0.13549745474515576
102230,0.08563121688987613
102238,0.10695758741196762
102248,-0.003920269274474794
102252,0.07656905840207176
102262,0.05316006866223247
102273,0.0965655361068756
102286,0.11010097464087816
102293,0.0429252278185863
102298,0.02394734352458447
102309,0.03623500301850863
102315,0.07292316098426473
102340,0.1607701802669405
102342,0.061445760157730483
102346,0.12006566785523996
102347,0.037375467315154225
102374,0.10849525242847988
102380,0.01934062043190069
102403,0.008491554839299795
102413,0.05936611208846218
102414,0.07544090503099257
102415,0.14484762589363237
102439,0.10530463807487941
102443,0.013872589538955135
102444,0.09648837463171814
102445,0.13569408152715143
102448,0.0866786105364964
102449,0.08969672937029048
102458,0.03143683876079518
102459,0.029288553860422506
102465,0.11961797173835009
102470,0.08312537354934009
102475,0.09356874475597307
102476,0.05673897273951292
102506,0.07708917593437543
102509,0.03592757695154548
102519,0.04201427220044467
102522,0.05421235127281834
102545,0.04007212169332177
102549,0.14606830811159185
102562,0.10007983520832597
102563,0.0039225575952350905
102568,0.16829728472538757
102592,0.0038909181890216665
102597,0.045203533193253445
102605,0.1562665662731652
102614,0.06650175641078612
102617,0.11114768185996855
102634,0.1500101102595731
102652,0.012982473242562326
102655,0.020932143597282224
102694,0.05348484508287228
102701,0.04940164873109549
102703,0.0429941425986082
102704,0.10937830253153613
102713,0.1133621787238703
102720,0.059301077828016885
102731,0.04757622111163376
102733,0.1645237400125903
102749,0.12174216503210579
102755,0.01695264191341378
102763,0.10978257325608133
102770,0.17936377559996441
102772,0.1394920374864404
102799,0.04374669579645095
102838,0.049551514913054005
102854,0.04171705707462651
102862,0.053605961551917596
102863,0.04754238253772244
102867,0.06569453842685952
102868,0.05914049337168929
102887,0.018274517089501695
102898,0.11222344827408061
102912,0.15195685898234046
102919,0.04247714875158152
102927,0.1590367171818275
102932,0.1427938203477918
102933,0.03854688791764731
102935,0.12712741592067928
102958,0.042177219130568835
102969,0.08911036368701364
102971,0.022430814259029944
102979,0.13503267096321597
102982,0.026747101322561306
102987,0.1256017390723035
102989,0.025926845894989392
102995,0.11039245427509622
102996,0.11100556013626067
103001,0.13833372252692905
103004,0.0171636143365385
103025,0.045282412655568316
103029,0.047866439243269096
103056,0.07733078414747327
103062,0.07206504437817564
103078,0.12523504804976848
103083,0.060255036313580056
103092,0.04723436187735498
103097,0.21080017625026443
103112,0.061032366520956005
103132,0.08357939870308798
103144,0.08944856735857647
103146,0.17133809365855945
103147,0.0791347458187714
103158,0.0205132341641361
103171,0.15446770820470368
103173,0.01745856395334612
103184,0.0651099396858471
103195,0.15306494281747546
103196,0.0706429727702369
103206,0.03583719598464358
103230,0.14658041358899762
103231,0.11283715806955201
103232,0.01926878011505203
103239,0.15422374363998909
103240,0.07547885979303019
103243,0.05117757438905914
103258,0.035885742144931926
103259,0.08823273473822402
103280,0.07329370267870468
103286,0.15799339839908777
103287,0.08622549934803211
103290,0.1203584188462154
103298,0.04260281369863631
103315,0.11096375702480585
103319,0.06824571685819081
103334,0.13827867136640756
103345,0.16817809427945585
103368,0.050001653517950405
103371,-0.0002663482309257781
103377,0.15025297411888217
103398,0.09073192843786766
103404,2.13970104160216e-05
103408,0.05987903171034197
103410,0.06426304312354644
103418,0.04866486359559505
103432,0.06383127553302187
103433,0.07588376634109703
103436,0.042775758238133864
103440,0.05808025786297781
103453,0.023907758366910607
103459,0.01852088549508024
103460,0.05402384216625737
103462,0.17210960118974017
103473,0.042209152316318575
103474,0.06594922802056931
103475,0.12621620075126158
103478,-0.004599808023325505
103480,0.16873921512895224
103494,0.09384581606625962
103515,0.049698004660632206
103525,0.06684103832582007
103544,0.06501590915777093
103562,0.10203595953259999
103574,-0.005710652795247406
103575,0.046194800891327395
103591,0.1502687506610653
103609,0.040243865247666516
103613,0.0024568538619234165
103614,0.028455071282754492
103615,0.06695334787424023
103624,0.11563321713972363
103625,0.0020677207608468112
103628,0.014176762983373517
103629,0.09842718345139323
103647,0.10228573635589883
103651,0.012839456594423121
103658,0.046449430717519925
103668,0.07013795501628203
103669,0.09340962447556739
103676,0.039438994431200684
103682,0.15309395691168645
103683,-0.003106998495221419
103689,0.1283688773981461
103725,-0.0050630923404602485
103733,0.009257476569894132
103744,0.07494675192094782
103773,0.08406866911470959
103783,0.07053860050852408
103784,0.05046097777883185
103808,0.055099353722332566
103818,0.11102028792256312
103824,0.0055305066384835205
103828,0.11540930878278717
103830,0.13349714316205208
103840,0.03344372631330243
103842,0.09843624040099025
103847,0.02395322675084475
103848,0.14935265778239987
103851,0.09965831716370538
103854,0.08627183051674468
103857,0.06478608916933751
103861,0.06893422383971888
103862,0.05995875026028562
103865,0.09320450198465989
103870,0.0867011862463164
103876,0.0346551838022563
103914,0.024857023665272253
103918,0.04200901595101281
103940,0.06762522481372728
103963,0.004408670608319454
103966,0.059624590349532
103984,0.1357188280285366
103998,0.02002216827757613
104019,0.005377908862977357
104026,0.051890299604552305
104035,0.10882708911271578
104044,0.11779244506257561
104045,0.1491466963198569
104047,0.10194740834316596
104058,0.04994203828070867
104063,0.14410238135248712
104066,0.07382546357169119
104087,0.07851222406278106
104089,0.04205577478031183
104095,0.07565900641245119
104098,0.09796379397957006
104104,0.08003435480526301
104110,0.04469470014789268
104120,0.11789434669222013
104122,0.016077133813666933
104131,0.11972056422248502
104132,0.051610327052368524
104135,0.03053609623153595
104136,0.006409120654843045
104149,0.06520229215195032
104150,0.03315052926649048
104156,0.11495241084085431
104165,0.0886175272134628
104175,0.014795945093913687
104184,0.07263800380437799
104206,0.010212127741422716
104216,0.11886842224882943
104230,0.015247260793927228
104257,0.19060501972864524
104272,0.13256016456708264
104273,0.12606595944561708
104294,0.07424192775528819
104298,0.11372991643717115
104308,0.06656713718003301
104318,0.07048201416062896
104319,0.08897872784462643
104320,0.08415870109380477
104344,0.14482094282615626
104350,0.00389428392556454
104354,0.13978315191897822
104369,0.021610568160259108
104381,0.07388279447150169
104384,0.07050264318657398
104391,0.12843391326865455
104394,0.10941554230332062
104402,0.007602561327112067
104408,-0.0028100515209036336
104409,0.010367883882285697
104412,-0.016989804286211913
104417,0.14689211684893166
104424,0.12954989969805433
104435,0.07419429817329136
104445,0.054379026582028075
104458,0.1244840049468182
104460,0.07491592803678242
104466,0.06354115515140492
104472,0.039387253228793793
104473,0.04635961405777296
104479,0.12529355380627738
104482,0.0753986768729018
104499,0.08552822322631595
104501,0.19564512972197406
104502,0.11798051743987469
104506,0.1060279934667206
104510,0.04550283711210829
104512,0.052392959152006716
104520,0.09874280331678756
104528,0.024044501295910556
104529,0.06427504617109317
104541,0.03812776555328673
104578,0.028554465859490917
104584,0.10960525873984242
104588,0.11548516914340748
104610,0.04073342289147999
104611,-0.01761344437023407
104618,0.139620615049193
104620,0.054174969018810415
104622,0.05544620884487679
104624,0.06827010988583164
104625,0.030680485479414182
104634,0.08902494228160199
104639,0.031512193463322485
104646,0.007195970418094777
104652,0.1263821007463261
104677,0.12939397904489378
104685,0.06183818713621736
104691,-0.008188044563772548
104699,0.08055461738725388
104712,0.0360042090615486
104714,0.007421800608487794
104717,0.053074681182868705
104718,0.03380616969541404
104741,0.024150705010978844
104743,0.14438432164058407
104744,0.031962554438050995
104747,0.13690177950765783
104767,0.1624369299214163
104772,0.12549354595107579
104776,0.062382296481737196
104779,0.13719765668760645
104814,0.099081787478142
104815,0.08500379632743027
104830,0.0760057503767436
104831,0.11285891470792866
104833,0.1597853731241355
104839,0.050090659022880596
104840,0.05732572518358209
104860,0.05487386168582885
104861,0.05004320817849359
104870,0.07101411026453308
104877,0.10448105018252464
104878,-0.0038205518868027477
104879,0.18618578383410023
104880,0.01376391393275464
104906,0.05533641235639877
104907,0.1333268271717995
104916,0.10717720911304658
104921,0.06623330261304736
104931,0.06474017993212769
104936,0.1650446079936133
104937,0.08732801994436314
104942,0.10711342606405959
104943,0.03837677858195978
104969,0.1466778505794582
104972,0.08024712042066037
104988,0.06282250599593464
105013,0.004431884330263605
105015,0.050388986057356755
105019,0.1805198605790161
105027,0.08756205985251532
105035,0.1739124856274441
105041,0.021453706255679127
105067,0.0828940229021159
105071,0.03493818086881055
105074,0.035001009342506675
105101,0.12319474893325574
105103,0.11900683344868956
105134,0.03663135559035163
105139,0.11670896264883551
105142,0.04304190509261931
105146,0.0580803080254009
105163,0.15494025753580218
105168,0.11319227505254696
105172,0.03325461569982788
105176,0.044726655233601545
105195,0.05523180713458313
105196,0.07918537811770537
105197,0.04587336633401426
105203,0.009697102949617023
105223,0.07228541618091072
105228,0.016001186354308132
105239,0.0917219243688713
105244,0.052138228459906004
105245,0.11634092133572468
105248,0.07244478891561311
105271,0.06440832157056323
105276,0.1424023292996816
105282,0.08928315592103518
105297,0.08931904193637862
105332,0.04667072615594822
105333,0.07744006263869288
105343,0.07656791083370841
105344,0.10778461859918703
105345,0.15200855604888408
105357,0.07591366580477928
105359,0.07392361943254978
105366,0.013405669399345996
105367,0.10879979982223177
105370,0.1986232396319858
105377,0.13648101518224515
105390,0.07474383880137175
105399,0.08634496569757619
105403,0.10070995294490262
105414,0.11174006017507573
105417,0.1595661483004141
105425,0.08540058452596341
105452,0.07921144980962963
105454,0.08275630448566343
105456,0.14470550174609798
105470,0.10324196221579486
105471,0.08382580463843434
105493,0.08956983145534007
105508,0.06082387951666886
105514,0.10400838542837455
105515,0.14340659639216727
105529,0.03205340808398275
105531,0.06645410660791769
105532,0.12273432200380999
105558,0.13893102320643894
105574,0.04803927762836708
105578,0.07170695331205759
105584,0.05973887121938786
105595,0.12934944280441432
105618,0.12590479313899094
105621,0.10319157325021557
105625,0.06180951110036684
105629,0.05906565623236207
105630,0.04511387635110969
105634,0.12820108263309044
105635,0.10679330249586977
105641,0.1704453973992561
105647,0.13345840125342193
105648,0.036627939106566816
105655,0.10498577532189513
105657,0.009765832730141519
105678,0.05319810670914424
105691,0.08739530745901777
105692,0.094237295584902
105706,0.1560800845000632
105712,0.13842741152712815
105720,0.12513535891641586
105734,0.0693514077005788
105735,0.10397045609005914
105736,0.0730637020028642
105737,0.15449355450192875
105738,0.07262050394945958
105740,0.10270447430151372
105744,0.13975546032610525
105747,0.08541574500144276
105749,0.06608192430172308
105754,0.05513236269880731
105758,0.12344640419024352
105760,0.047582860088942344
105767,0.03862923191380217
105784,0.17454121136374529
105791,0.17988693126257616
105802,0.0901147683954322
105807,0.05497793198172432
105816,0.16900008452113277
105817,0.1308867696933033
105824,0.006013869994544188
105832,0.0969362133102682
105865,0.023294619318567356
105899,0.06050389095845595
105906,0.030096154342433526
105916,0.020970669653017242
105923,0.12998322619761957
105937,0.04227074152629005
105965,0.017479045633946352
105966,0.06532331438936088
105973,0.0074014868817956075
105978,0.037022844832817314
105979,0.11850367779052873
105998,0.147121161805355
105999,0.13360341098358655
106000,0.03963253854419225
106001,0.03428006618089923
106010,0.06379834988569617
106011,-0.012017905896718556
106013,0.11323590252293542
106026,0.04547118811986414
106032,0.00815852087070243
106035,0.01801602587915456
106041,0.025824440673133706
106044,0.020113320459728246
106053,0.03748728547040907
106054,0.11343486417269343
106065,0.13434481352683303
106081,0.0013588141038517604
106083,0.06022433770938898
106087,0.019311489754474498
106090,0.12069902931052634
106101,0.09551345787763169
106102,0.07994289599309169
106109,0.004931050575804258
106116,0.14472051664103708
106150,0.05221040889301179
106155,0.10053970568295563
106166,0.006228559805543141
106189,0.15084005629212843
106206,0.030242415851899733
106211,0.15012964629788486
106214,0.06799623545941832
106216,0.14933668672883893
106217,0.024106927837052497
106225,0.0928865642031309
106249,0.1346243273854973
106258,0.19218265277426
106261,0.004097473387988673
106262,0.14763689717009487
106264,0.08325070556480425
106271,0.16983629320284815
106276,0.026194372193132802
106277,0.11931223290044
106286,0.0911778055384468
106293,0.007114092461318139
106295,0.16906916386921622
106296,-0.0026235672056270504
106297,0.12382580737033734
106298,0.017098514929315994
106311,0.036787612375234126
106314,0.16740772445502777
106320,0.1691927155137004
106334,0.07121601996629154
106346,0.009525776812318074
106347,0.08765771911528325
106349,0.05506363359593708
106354,0.02865302049120641
106360,0.19780305433840967
106373,0.015106039788493453
106377,0.14662632733957448
106387,0.020438774426109217
106391,0.06522534530541925
106411,0.06752243066100594
106413,0.025475738691235317
106426,0.16968684862410932
106427,0.19177895678736398
106428,0.12421613203218126
106438,0.10326190103637282
106440,0.019113263739491952
106452,0.060485722840599526
106453,0.12295114376612137
106454,-0.0022712277133001973
106457,0.11417237124886859
106484,0.10118113158195309
106488,0.14739044526475553
106491,0.061804136044326316
106514,0.1288752916662639
106527,0.030202055377548713
106528,0.1812858285765181
106529,0.11191098431311239
106534,0.13356639598062348
106550,0.06173936393232487
106585,0.043235149018953145
106590,0.08897525209690108
106607,0.08242381184440088
106610,0.08081494180324765
106612,0.11521960020121938
106624,0.06907418600531287
106631,0.0875056596960305
106647,0.04249380027806215
106660,0.08163288023807116
106674,0.07971586622377998
106687,0.1719775004612047
106713,0.034142133509257995
106717,0.06696392023780966
106720,0.049921066738165626
106721,0.07524055480608133
106735,0.1745330375654809
106739,0.10381381326680587
106754,0.026803609151197005
106760,0.006778684194231069
106761,0.10006580950018987
106787,0.09481268522065632
106797,0.03135327396383699
106798,0.1984688362644072
106803,0.12504935738618292
106804,0.052875298420798786
106805,0.030642675027319224
106810,0.07156718100982118
106812,0.08221054039806361
106813,0.14657952761241475
106817,0.03211945472523992
106822,0.10792702562946155
106823,0.08852313915440604
106827,0.08395440406059819
106841,0.059016198020293044
106851,0.07694038238545954
106852,0.06999113766211874
106854,-0.014020080482883501
106861,0.054249277510933086
106877,0.16095775633945703
106878,0.09287540417388934
106881,0.1296760109991794
106900,0.05989932102722592
106906,0.06993907934623061
106907,0.08061373139436703
106914,0.06033222429344505
106916,0.1253173096192077
106924,0.09759512509063693
106931,0.13843496333007588
106936,0.07386618344845075
106937,0.0893838059303369
106938,0.06289275874061753
106939,0.04336834044882449
106943,-0.008779272107250977
106967,0.01327752308019807
106980,0.07591309695023629
106986,0.10330925326664447
106987,0.055612594310694916
106990,0.023261569365019746
107013,0.051607633247891305
107023,0.10091261541519822
107048,0.04234137888301413
107071,0.054425370219059674
107081,0.04898294891470821
107130,0.02548559061523782
107131,0.07385987723163916
107145,0.13572121276895088
107219,0.20223736995979963
107222,0.0080557201808856
107223,0.057003655296171185
107246,0.12309334705715369
107256,0.13289696114337396
107259,0.046623578376587343
107260,0.04013278434138796
107279,0.08871899384967356
107280,0.05789321574794852
107281,0.04861711909298841
107285,0.09219303268073024
107329,0.044950282234456164
107337,0.1163002792322864
107349,0.056430993161966744
107350,0.07330807778271285
107351,0.14355128036117265
107359,0.1631003623862499
107391,-0.014626991595960648
107394,0.14400745792137257
107395,0.06608753109785745
107406,0.13838159843547482
107416,0.11836685359616221
107418,0.08738781122448405
107419,0.117359868886812
107444,0.08543680461661327
107446,0.12663903004436708
107520,0.018170858685536355
107526,0.09151624248395285
107527,0.06702971590106183
107530,0.12273736690388642
107534,0.12552242676846725
107535,0.07862964003427657
107554,0.07382876555590732
107556,0.04789519441208763
107559,0.025607936736821997
107561,0.10006527239628538
107564,0.17317905282565854
107566,0.005949913406417054
107571,0.016197419023475643
107590,0.011204391646496309
107602,0.042248579369873564
107626,0.12466166178226298
107635,0.04890563190238796
107636,0.11062843798643196
107645,0.05915558831921039
107652,0.09587053649804002
107655,0.022006583802152493
107668,0.01777332079428151
107670,0.12611530052163503
107677,0.17710622837518908
107683,0.17401977016673392
107684,-0.020796157643078336
107692,0.14703552752261362
107703,0.07399561110507946
107709,0.08864982618776054
107710,0.10673523551349588
107721,0.04570696787833381
107725,0.09843950270150033
107739,0.1775419138235285
107740,0.12499475077718855
107741,0.06347443127939048
107747,0.004326127846435185
107765,0.11166994435204287
107768,0.11632726422041464
107775,0.0873404137858153
107782,0.024190761627757795
107790,0.11362383651898313
107807,0.008244925087428343
107817,0.16540218696701436
107826,0.1683217867608825
107839,0.14850270619774047
107843,0.028113981630003552
107847,0.042360969720363205
107849,0.08664048662199653
107867,0.05960188649512442
107871,0.16246348407703387
107908,0.09270562792905403
107913,0.056932485853443196
107927,0.010914994313179896
107931,0.04913982137119793
107955,0.06371327525050809
107962,0.15038864232158
107977,0.0523695429323955
107978,0.07447675571303287
107993,0.08029067847442677
108010,0.0033790845686043763
108016,0.14252286606402303
108018,0.13916657671266752
108027,0.03465420085104448
108045,0.17577617311654342
108082,0.025470430503488593
108089,0.021504877498656046
108092,0.046984031749119554
108106,0.17534207374799868
108112,0.15103985167145972
108135,0.008630963557273094
108170,0.05315539404806771
108171,0.06028783193414569
108177,0.07116332231297702
108180,0.0039447766378370025
108183,0.15124450375132548
108184,0.11836837378611662
108192,0.07258429451214461
108195,0.03968233560198215
108196,0.03359451661033162
108218,0.0654547569449288
108219,0.07006206750273855
108249,0.0355682500759897
108251,0.05788122637361699
108274,0.05301974298984202
108280,0.04750713950857767
108292,0.029864311710472692
108295,0.02772530446970918
108327,0.017591403527940024
108346,0.12492761209922845
108349,0.08315749572298395
108353,0.09285227024384368
108362,0.1550321244672303
108363,0.04708587665059103
108377,0.06581078186783089
108381,0.0676480700731658
108383,0.14196516069262724
108407,0.0015342439678067143
108408,0.0649661189245355
108412,0.1221240815957533
108419,0.10426985135802241
108436,0.033811679827673045
108438,0.04315098722222474
108441,0.056482301227009785
108448,-0.004634501621199938
108449,0.01944475350124073
108466,0.02934517120663
108473,0.010865528728931276
108474,0.13114655212096898
108479,0.031862955089445394
108486,0.10458729881816775
108493,0.036430990793774876
108501,0.09562470512869506
108506,0.006228015839249368
108510,0.03899684441433039
108511,0.079817707354033
108514,0.08548440882614801
108517,0.0306535911502182
108519,0.051995956060297055
108522,0.04336823689876011
108548,0.1300059929660352
108554,0.0037111538546556744
108555,0.04821264416639712
108559,0.08198994386692966
108562,0.13553607389619218
108572,0.13242263505967516
108579,0.18461808914294361
108584,0.12162902874575249
108592,0.022919402971357396
108602,0.08528671713604954
108609,0.07235057482164955
108613,-0.006905639774447303
108618,0.16049851805167087
108620,0.1706423664452466
108643,0.16892760775607568
108649,0.10642289076582004
108655,0.09401919405236636
108656,0.018367787113853756
108667,0.05266863984018508
108682,0.140554001206333
108690,0.007495930374908422
108692,0.15933050689210693
108695,0.12784975860634196
108699,0.1726095470791459
108710,0.1525661580967983
108718,0.03680593849933657
108739,0.059061997328375776
108740,0.06442776906224082
108741,0.09949635493774278
108742,0.10777454369243218
108763,0.03008978233470129
108767,0.1111529989072157
108769,0.06790378927213256
108779,0.08959972504132788
108788,0.036233546772765524
108801,0.07579067067958803
108802,0.016159621129683256
108810,0.12297609331225395
108811,0.021427807155267452
108825,0.05518172538308454
108826,0.08487211400236219
108830,0.024855983314697558
108834,0.1610211354440003
108852,0.09667178717760838
108887,0.11580528491016001
108901,0.14026183237824624
108908,0.017504552497999468
108910,0.16356927253622267
108920,0.04166489513384003
108929,0.0656975386869284
108937,0.044233084336178195
108938,0.03449552896235364
108943,0.11473667691686927
108948,0.02627034010111967
108953,0.020270655817582653
108956,0.004231585325814594
108965,0.0672940512091099
108985,0.1360099042165378
108986,0.02376486160476144
108987,0.19670910802126568
108990,0.09048825741618124
108991,0.05203032889742083
109000,0.038836044110375244
109012,0.1264197602734218
109014,0.028659102688981794
109021,0.0844013131894089
109037,0.014866386467893025
109044,0.1374154201982968
109064,0.017733573555162647
109092,0.17279537683831847
109093,0.005376436225299083
109100,0.03600459873611938
109101,0.08451909419894371
109110,0.11309130186952637
109126,0.08423388908088747
109152,-0.0018720151693850662
109167,0.05414963412989546
109168,0.0653105649569184
109169,0.025821570875800018
109179,0.09104787756229361
109184,0.033372138229766715
109191,0.09573702728288457
109192,0.046739777760100985
109193,0.014267845850871735
109196,0.007528014472200223
109206,0.1466582601381109
109210,0.15807282025575614
109244,0.06715887469196699
109249,0.16778684703415486
109273,0.09370635488569203
109276,0.014478227592180176
109281,0.04802316354844863
109287,0.12015726582256164
109298,0.16753281596176323
109306,0.08414124891281133
109309,0.07406560932323458
109321,0.042838356245918294
109328,0.13280955919739007
109336,0.08285361377334582
109342,0.020905981271956947
109346,0.07085163642368131
109347,-0.008140077122677197
109348,0.17982641289446488
109362,0.08893263754977722
109363,0.1722422636384685
109367,0.027346796431639946
109370,0.0386388446303166
109405,0.06887524192738534
109413,0.021444234544057646
109414,0.048609853604575606
109427,0.14763278388085702
109428,0.03419387117994419
109429,0.005614646544063698
109437,0.11408817316727332
109443,0.0166349459495658
109461,0.12526031315494243
109468,0.04962811051775764
109469,0.1100789241651445
109471,0.0758438106464319
109479,0.040707075953785636
109484,0.10314494219479636
109501,0.15602782968252515
109505,0.0157619199682537
109539,0.14459875164282224
109544,0.0564300091889994
109545,0.07470631923787313
109553,0.09412186146885165
109561,0.04373137819994109
109580,0.07309861207500025
109583,0.0691064048596935
109593,0.024158826796934194
109635,0.1423425721202985
109637,0.01740805273007498
109642,0.04834835859312474
109649,0.03439018739036887
109656,0.0022611172125822365
109663,0.011083767579666379
109696,0.0304335307709507
109700,0.11874251403163469
109709,0.16343688960759828
109735,0.09037777820990732
109740,0.08633535595711926
109749,0.051944556298645896
109764,0.06650392365331118
109771,0.15941982824408357
109772,0.031112607769799898
109773,0.031535952953966724
109798,0.07862152986087657
109804,0.11597301732953896
109818,0.09086816252128822
109850,0.037349897379185114
109851,0.031378169164465196
109855,0.008134382070305854
